数据集ID,数据资源名称,数据领域,数据资源类型,开放属性,baseline_candidate,sensitivity_selected_count,sensitivity_selected_share,PotentialUse_CRITIC_percentile,ActualUse_type_percentile,DormantScore_rule,robustness_rank
O1928138402025241,静安区“静邻”就业服务站站点点位信息数据,民生服务,数据产品,无条件开放,1,30,0.5555555555555556,0.7642310514729007,0.1589138900908697,0.605317161382031,368.0596498584757
O1928138392025665,普陀区接种门诊信息,卫生健康,数据产品,无条件开放,1,30,0.5555555555555556,0.8193730999056504,0.2160320207702293,0.6033410791354211,368.06017402243424
O1928138392025602,上海市普陀区互联网上网服务场所经营单位名单,民生服务,数据产品,无条件开放,1,30,0.5555555555555556,0.801027361358633,0.2000216356555603,0.6010057257030726,368.060593353601
O2813839472025014,金山区第九届“明天的导师”工程-小学科方面教师,教育科技,数据产品,无条件开放,1,30,0.5555555555555556,0.7563685920956075,0.1589138900908697,0.5974547020047378,368.0615368487263
O1928138392025664,普陀区结核病定点医院,卫生健康,数据产品,无条件开放,1,30,0.5555555555555556,0.8293322151168886,0.2333405452185201,0.5959916698983685,368.06206101268475
O1928138392025663,普陀区妇幼保健所基本信息,卫生健康,数据产品,无条件开放,1,30,0.5555555555555556,0.8340496907432645,0.2393985287754219,0.5946511619678426,368.06258517664327
O1928138392025674,普陀区眼病防治机构,卫生健康,数据产品,无条件开放,1,30,0.5555555555555556,0.8169095293007653,0.2289052358286456,0.5880042934721197,368.0639480029353
O5915184132025133,关于开展上海市2025年市级地产养殖水产品例行监测工作的通知,民生服务,数据产品,无条件开放,1,30,0.5555555555555556,0.815703952196247,0.2315015144958892,0.5842024377003578,368.06531082922737
O2813838122025006,杨浦区数据清单表-信用杨浦（新）,民生服务,数据接口,有条件开放,1,30,0.5555555555555556,0.7836251179368907,0.1998576078112286,0.5837675101256621,368.06541566201906
O2813839472025008,金山区第九届“明天的导师”工程-特殊类型中学学段学科方面教师,教育科技,数据产品,无条件开放,1,30,0.5555555555555556,0.8123493028619352,0.2289052358286456,0.5834440670332895,368.0657301603942
O2813842482025134,黄浦区天然气管线信息表,城市建设,数据产品,有条件开放,1,30,0.5555555555555556,0.7611909005136807,0.1822803980960623,0.5789105024176183,368.0667784883111
O2813839472025010,金山区第九届“明天的导师”工程-项目骨干后备教师名单,教育科技,数据产品,无条件开放,1,30,0.5555555555555556,0.8164377817381276,0.2393985287754219,0.5770392529627058,368.0676171506447
