数据集ID,数据资源名称,数据领域,数据资源类型,开放属性,baseline_candidate,sensitivity_selected_count,sensitivity_selected_share,PotentialUse_CRITIC_percentile,ActualUse_type_percentile,DormantScore_rule,robustness_rank
12065,金山区产科接种室点,卫生健康,数据产品,有条件开放,0,0,0.0,0.4087430548275501,0.5179575941151017,-0.10921453928755159,2673.6405283572703
1780,“创业在上海”国际创新创业大赛系统-新闻,教育科技,数据接口,无条件开放,0,0,0.0,0.8099381486528986,0.9192432872253864,-0.1093051385724878,2673.6406331900616
O8568746692026004,数字乡村典型案例,民生服务,数据接口,无条件开放,0,0,0.0,0.0338609917182094,0.1434092758340114,-0.10954828411580199,2673.6407380228534
1431,上海市**年市对区一般公共预算税收返还和转移支付分区预算表,经济建设,数据产品,无条件开放,0,0,0.0,0.6966139008281791,0.8063608827347468,-0.10974698190656773,2673.640842855645
737,长宁区教育系统主要学校及学生数,教育科技,数据接口,无条件开放,0,0,0.0,0.8248244050739071,0.9347030105777054,-0.10987860550379835,2673.640947688437
11304,嘉定区定点医疗机构汇总表,卫生健康,数据产品,无条件开放,0,0,0.0,0.4384107348778698,0.5483556901774124,-0.10994495529954257,2673.6410525212286
AA9002017006,慈善组织申请取得公开募捐资格名单,民生服务,数据产品,无条件开放,0,0,0.0,0.7728273403920747,0.8829511034184335,-0.11012376302635885,2673.6411573540204
12318,青浦区地下空间安全使用管理工作考核情况和优秀管理单位评选结果,经济建设,数据接口,无条件开放,0,0,0.0,0.6629625746933641,0.7731895850284785,-0.1102270103351144,2673.641262186812
O2813839692025095,虹口区2025年北外滩街道非机动车地下车库充电桩数,民生服务,数据接口,有条件开放,0,0,0.0,0.1051472900723346,0.2157241659886086,-0.110576875916274,2673.641367019604
1737,浦东新区建设项目用地预审,城市建设,数据产品,有条件开放,0,0,0.0,0.5676695670405703,0.6784941583729988,-0.1108245913324285,2673.6414718523956
745,长宁区养老机构一览表,民生服务,数据接口,无条件开放,0,0,0.0,0.8241954083237236,0.9351098454027664,-0.1109144370790428,2673.641576685187
11324,嘉定区对迁移树木许可的目录,城市建设,数据产品,无条件开放,0,0,0.0,0.4258307998742006,0.5367806144526179,-0.11094981457841735,2673.6416815179787
2451,静安区社区卫生服务中心信息一览表,卫生健康,数据产品,无条件开放,0,0,0.0,0.8096236502778069,0.920597144093466,-0.11097349381565913,2673.6417863507704
O1928138392025360,虹口区2025年青团抽检信息汇总,卫生健康,数据接口,无条件开放,0,0,0.0,0.4201698291225495,0.5312245728234337,-0.1110547437008842,2673.641891183562
7247,宝山区医疗器械经营企业监督检查结果,信用服务,数据产品,无条件开放,0,0,0.0,0.7456756473424887,0.8569883167459974,-0.1113126694035087,2673.641996016354
999,杨浦区应急安全生产管理监督检查信息,公共安全,数据接口,有条件开放,0,0,0.0,0.5342279064891498,0.6455451586655818,-0.11131725217643207,2673.6421008491457
12046,金山区接产医疗机构,卫生健康,数据产品,有条件开放,0,0,0.0,0.4076947269105776,0.5190393768931199,-0.11134464998254223,2673.6422056819374
O1928138402025227,静安区青年中心信息数据曹家渡街道,民生服务,数据产品,无条件开放,0,0,0.0,0.0756368592095607,0.1870402423193422,-0.11140338310978148,2673.642310514729
6485,征地包干协议书信息,城市建设,数据接口,有条件开放,0,0,0.0,0.5636859209560751,0.6751423921887714,-0.11145647123269631,2673.642415347521
12981,虹口区生活垃圾收集点地址及点位,资源环境,数据接口,有条件开放,0,0,0.0,0.589998951672083,0.7014849471114727,-0.11148599543938964,2673.642520180312
2450,出租汽车营运许可信息 ,城市建设,数据接口,无条件开放,0,0,0.0,0.8400251598700074,0.951586655817738,-0.11156149594773068,2673.642625013104
O5915184142025057,市法治文化品牌阵地信息,文化休闲,数据产品,无条件开放,0,0,0.0,0.1585071810462312,0.2702293379489398,-0.11172215690270856,2673.6427298458957
O5915184122025055,上海市犬伤门诊基本信息,卫生健康,数据产品,无条件开放,0,0,0.0,0.2292693154418702,0.3410861099091302,-0.11181679446725998,2673.6428346786874
O6774177642025001,上海市社区教育、老年教育事业发展统计信息,教育科技,数据接口,有条件开放,0,0,0.0,0.6696718733619876,0.7819365337672904,-0.11226466040530281,2673.642939511479
O2813838222025043,宝山区城市公园管理企业名录,城市建设,数据接口,无条件开放,0,0,0.0,0.0311353391340811,0.1434092758340114,-0.1122739366999303,2673.643044344271
1616,绿化市容局发文,城市建设,数据接口,无条件开放,0,0,0.0,0.8143411259041828,0.9267697314890154,-0.11242860558483259,2673.6431491770627
O1928138392025184,沿街商铺信息表_规模租赁,民生服务,数据接口,有条件开放,0,0,0.0,0.4129363664954398,0.5254271765663141,-0.1124908100708743,2673.6432540098544
O1928138392025310,虹口区居村委服务机构信息表,民生服务,数据接口,有条件开放,0,0,0.0,0.4187021700387881,0.5312245728234337,-0.11252240278464559,2673.643358842646
AB6002018025,上海市电子商务统计网上直报数据,经济建设,数据产品,无条件开放,0,0,0.0,0.7232414299192788,0.8357853742968412,-0.11254394437756243,2673.6434636754375
O5915184122025029,“上海高校示范性本科课堂”名单,教育科技,数据产品,无条件开放,0,0,0.0,0.1876506971380648,0.3001947209000433,-0.1125440237619785,2673.6435685082292
O2813840292026031,闵行区房屋套均租金,城市建设,数据接口,无条件开放,0,0,0.0,0.0516825663067407,0.1642595606183889,-0.11257699431164819,2673.643673341021
O1928138392025018,虹口区不可移动文物名单,城市建设,数据接口,有条件开放,0,0,0.0,0.4576999685501625,0.5702807160292921,-0.1125807474791296,2673.6437781738127
O2813838222026036,宝山区妇幼保健院（所、站）企业名录,卫生健康,数据接口,无条件开放,0,0,0.0,0.0515777335150435,0.1642595606183889,-0.1126818271033454,2673.6438830066045
12722,青浦区居民收支,民生服务,数据接口,无条件开放,0,0,0.0,0.6580354334835937,0.7707485760781123,-0.11271314259451859,2673.6439878393962
9607,长宁区集中式水箱情况,城市建设,数据接口,无条件开放,0,0,0.0,0.7628682251808365,0.8757119609438568,-0.11284373576302031,2673.644092672188
O5485687412025016,年度披露主体企业移出名单,资源环境,数据接口,有条件开放,0,0,0.0,0.117412726700912,0.2303702196908055,-0.11295749298989351,2673.6441975049797
10412,虹口区社会组织信息公开名录,城市建设,数据产品,无条件开放,0,0,0.0,0.7296362302128105,0.8427087840761575,-0.11307255386334691,2673.6443023377715
O1928138392025483,普陀区退役军人局执法单位基础信息,民生服务,数据产品,无条件开放,0,0,0.0,0.1404759408743054,0.2537862397230636,-0.11331029884875818,2673.6444071705628
8904,燃气站点检查信息,城市建设,数据接口,有条件开放,0,0,0.0,0.5246881224447008,0.638120423108218,-0.11343230066351728,2673.6445120033545
O2813842482025195,黄浦区南京东路街道组织架构,机构团体,数据接口,有条件开放,0,0,0.0,0.1166788971590313,0.2303702196908055,-0.1136913225317742,2673.6446168361463
6081,青浦区公共体育场馆信息,民生服务,数据产品,无条件开放,0,0,0.0,0.885208093091519,0.9991345737775854,-0.11392648068606637,2673.644721668938
1002,崇明农机数据,资源环境,数据产品,有条件开放,0,0,0.0,0.5056085543558025,0.61964517524881,-0.11403662089300748,2673.6448265017298
7543,嘉定区综合办件反馈信息表,民生服务,数据接口,无条件开放,0,0,0.0,0.54638851032603,0.6605980471928397,-0.11420953686680968,2673.6449313345215
787,控详规划信息,城市建设,数据接口,有条件开放,0,0,0.0,0.8307998742006499,0.9450772986167616,-0.11427742441611166,2673.6450361673133
O2813838222026085,宝山区航空旅客运输企业名录,道路交通,数据接口,无条件开放,0,0,0.0,0.0499004088478876,0.1642595606183889,-0.1143591517705013,2673.645141000105
11268,嘉定区特色产业园区目录,机构团体,数据产品,无条件开放,0,0,0.0,0.4376769053359891,0.552141929900476,-0.11446502456448687,2673.6452458328963
1837,徐汇区高中、职校信息一览表,教育科技,数据产品,有条件开放,0,0,0.0,0.5520494810776811,0.6665945478147988,-0.11454506673711762,2673.645350665688
O1928138402025084,闵行区教师身份引领信息,教育科技,数据接口,有条件开放,0,0,0.0,0.2967816332948946,0.4114117168429617,-0.11463008354806709,2673.64545549848
O2813840012025001,静安区区属公立医疗机构集中支付发票信息表,卫生健康,数据产品,有条件开放,0,0,0.0,0.0121606038368801,0.1268931198615318,-0.11473251602465169,2673.6455603312716
O2813840012025012,静安区第五批区级非物质文化遗产代表性项目名录,文化休闲,数据产品,无条件开放,0,0,0.0,0.4157668518712653,0.5305062743401125,-0.11473942246884727,2673.6456651640633
11496,浦东新区幼儿园,教育科技,数据产品,无条件开放,0,0,0.0,0.4583289653003459,0.5731285157940286,-0.11479955049368268,2673.645769996855
6987,宝山区商品销售总额,经济建设,数据产品,无条件开放,0,0,0.0,0.5843379809204319,0.6992643877109477,-0.1149264067905158,2673.645874829647
AD3002012013,探矿许可证信息,城市建设,数据产品,无条件开放,0,0,0.0,0.759618408638222,0.8747295543054955,-0.11511114566727343,2673.6459796624385
12922,徐汇区图书馆书籍信息,文化休闲,数据产品,无条件开放,0,0,0.0,0.3722612433169095,0.4874513197749892,-0.11519007645807966,2673.6460844952303
233,闵行区公厕导图,公共安全,数据产品,无条件开放,0,0,0.0,0.6679945486948318,0.783210731285158,-0.11521618259032618,2673.6461893280216
O1928138402025233,静安区青年中心信息数据南京西路街道,民生服务,数据产品,无条件开放,0,0,0.0,0.0815599119404549,0.1967762873215058,-0.1152163753810509,2673.6462941608133
7144,普陀区工商联-各商协会联系信息,机构团体,数据产品,无条件开放,0,0,0.0,0.5519446482859839,0.6672436174816097,-0.11529896919562577,2673.646398993605
AH1002018020,船闸,道路交通,数据产品,无条件开放,0,0,0.0,0.6475521543138694,0.7628732150584163,-0.11532106074454695,2673.646503826397
AH1002018001,港口工程竣工验收证书,道路交通,数据产品,无条件开放,0,0,0.0,0.7195722822098752,0.8349199480744267,-0.11534766586455147,2673.6466086591886
O5485687412025018,上海市年度重污染天气应急减排清单企业绩效分级情况的公示,资源环境,数据接口,有条件开放,0,0,0.0,0.1523220463360939,0.2676973148901546,-0.11537526855406069,2673.6467134919803
1638,单一区域内从事城市生活垃圾清扫服务的许可,城市建设,数据接口,无条件开放,0,0,0.0,0.78289128839501,0.8982912937347437,-0.11540000533973371,2673.646818324772
O5915184142025169,上海市中小企业特色产业集群,经济建设,数据产品,无条件开放,0,0,0.0,0.2562113429080616,0.3717005625270446,-0.11548921961898301,2673.646923157564
O5115806562026003,宣传管理上海活动日咨讯信息表,民生服务,数据接口,无条件开放,0,0,0.0,0.0487472481392179,0.1642595606183889,-0.11551231247917099,2673.6470279903556
O5915184142025054,2025年度上海市中小企业发展专项资金拟支持项目,经济建设,数据产品,无条件开放,0,0,0.0,0.3238284935527833,0.4394201644309822,-0.11559167087819888,2673.647132823147
O1928138392025580,普陀区上海化工院检测有限公司司法鉴定所信息,机构团体,数据产品,无条件开放,0,0,0.0,0.1341859733724709,0.2497836434443963,-0.1155976700719254,2673.6472376559386
O1928138392025332,虹口区福利彩票信息,民生服务,数据接口,无条件开放,0,0,0.0,0.4274032917496593,0.5432262001627339,-0.11582290841307463,2673.6473424887304
O9780654702025021,知识产权运营服务体系建设重点城市,经济建设,数据接口,无条件开放,0,0,0.0,0.1144774085333892,0.2303702196908055,-0.11589281115741631,2673.647447321522
O8568746692026012,数据要素×大赛案例,民生服务,数据接口,无条件开放,0,0,0.0,0.0480134185973372,0.1642595606183889,-0.11624614202105168,2673.647552154314
5879,浦东新区建筑垃圾（工程渣土和拆房垃圾）中标运输单位,城市建设,数据产品,有条件开放,0,0,0.0,0.4784568613062165,0.5947641713543921,-0.11630731004817557,2673.6476569871056
10391,行政审批----对陆生野生动物猎捕、狩猎的许可（非市级）,资源环境,数据接口,无条件开放,0,0,0.0,0.7074116783729951,0.823840520748576,-0.11642884237558093,2673.6477618198974
2614,虹口公共绿地信息,城市建设,数据接口,有条件开放,0,0,0.0,0.6083446902191005,0.7247762408462164,-0.11643155062711585,2673.647866652689
1841,徐汇区小学信息一览表,教育科技,数据产品,有条件开放,0,0,0.0,0.5272041094454345,0.6436607529208135,-0.11645664347537898,2673.647971485481
O2813842482025172,黄浦区隧道信息表,城市建设,数据接口,有条件开放,0,0,0.0,0.1511688856274242,0.2676973148901546,-0.11652842926273038,2673.648076318272
1134,上海市**年市对区一般公共预算税收返还和转移支付分区执行情况表,经济建设,数据产品,无条件开放,0,0,0.0,0.6857112904916658,0.8022501081782778,-0.116538817686612,2673.648181151064
2616,虹口交通信息亭,城市建设,数据接口,有条件开放,0,0,0.0,0.5945067617150644,0.7112489829129374,-0.11674222119787292,2673.6482859838557
7120,土地储备计划,城市建设,数据接口,有条件开放,0,0,0.0,0.5621134290806165,0.6795158665581774,-0.11740243747756096,2673.6483908166474
O5915184122025074,经许可开展节育和终止妊娠技术的医疗机构,卫生健康,数据产品,无条件开放,0,0,0.0,0.1779012475102212,0.2953266983989615,-0.11742545088874026,2673.648495649439
1314,上海市xxxx年市对区一般公共预算专项转移支付决算情况表,经济建设,数据产品,无条件开放,0,0,0.0,0.6912674284516197,0.8087408048463869,-0.11747337639476718,2673.648600482231
8401,普陀区市级创业孵化示范基地基本情况汇总表,民生服务,数据产品,无条件开放,0,0,0.0,0.5051892231890135,0.622674167027261,-0.11748494383824748,2673.6487053150227
O2813842482025132,黄浦区职责目录表,社会发展,数据接口,有条件开放,0,0,0.0,0.1257993500366915,0.2433889340927583,-0.11758958405606681,2673.6488101478144
O5485687412025008,数据上链-水环境监测数据,资源环境,数据接口,无条件开放,0,0,0.0,0.7422161652164797,0.8598454027664768,-0.1176292375499971,2673.648914980606
12316,青浦区长三角数字干线青浦区科技发展基金医疗卫生项目经费匹配一览表,经济建设,数据接口,有条件开放,0,0,0.0,0.4422895481706678,0.5604149715215623,-0.11812542335089449,2673.6490198133974
