encoded_feature,original_feature,mean_abs_shap,mean_signed_shap,std_shap
cat__开放条件_有较完善的数据安全保护体系；仅注明数据来源，实时日志反馈，定期提交利用报告；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景，不得对外提供查询服务;有较完善的数据安全保护体系；仅注明数据来源，定期抽查数据使用情况；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景，不得针对具体组织对外发布新闻等信息;有较完善的数据安全保护体系;仅可用于主管部门授权的场景;注明数据来源，实时日志反馈，定期提交利用报告；&&数据提供对象仅限于按照法定职责开展业务必须获取车辆数据的机构,开放条件,0.0,0.0,0.0
cat__detail_time_scope_2015年-2022年,detail_time_scope,0.0,0.0,0.0
cat__detail_time_scope_2015年-2020年,detail_time_scope,0.0,0.0,0.0
cat__开放条件_有较完善的数据安全保护体系；仅注明数据来源，实时日志反馈，定期提交利用报告；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景，不得对外提供查询服务;有较完善的数据安全保护体系；仅注明数据来源，定期抽查数据使用情况；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景，不得针对具体组织对外发布新闻等信息;有较完善的数据安全保护体系;仅可用于主管部门授权的场景;注明数据来源，实时日志反馈，定期提交利用报告；&&有较完善的数据安全保护体系；仅注明数据来源，定期抽查数据使用情况；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景，不得针对具体组织对外发布新闻等信息;仅可用于主管部门授权的场景;注明数据来源，实时日志反馈，定期提交利用报告；,开放条件,0.0,0.0,0.0
cat__开放条件_有较完善的数据安全保护体系；仅注明数据来源，实时日志反馈，定期提交利用报告；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景，不得对外提供查询服务;有较完善的数据安全保护体系；仅注明数据来源，定期抽查数据使用情况；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景，不得针对具体组织对外发布新闻等信息;有较完善的数据安全保护体系;仅可用于主管部门授权的场景;注明数据来源，实时日志反馈，定期提交利用报告；&&确有需要，可以向区市场局申请,开放条件,0.0,0.0,0.0
cat__开放条件_有较完善的数据安全保护体系；仅注明数据来源，实时日志反馈，定期提交利用报告；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景，不得对外提供查询服务;有较完善的数据安全保护体系；仅注明数据来源，定期抽查数据使用情况；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景，不得针对具体组织对外发布新闻等信息;有较完善的数据安全保护体系;仅可用于主管部门授权的场景;注明数据来源，实时日志反馈，定期提交利用报告；&&请提供申请人姓名、工作（学习）单位、联系电话，并且说明数据用途和使用场景。,开放条件,0.0,0.0,0.0
cat__开放条件_有较完善的数据安全保护体系；仅注明数据来源，实时日志反馈，定期提交利用报告；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景，不得对外提供查询服务;有较完善的数据安全保护体系；仅注明数据来源，定期抽查数据使用情况；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景，不得针对具体组织对外发布新闻等信息;有较完善的数据安全保护体系;仅可用于主管部门授权的场景;注明数据来源，实时日志反馈，定期提交利用报告；&&需责任部门确认,开放条件,0.0,0.0,0.0
cat__更新频率_每周,更新频率,0.0,0.0,0.0
cat__开放条件_默认条件&&,开放条件,0.0,0.0,0.0
cat__detail_time_scope_2015年-2017年,detail_time_scope,0.0,0.0,0.0
cat__数据资源类型_数据接口,数据资源类型,0.0,0.0,0.0
cat__数据资源状态_已发布,数据资源状态,0.0,0.0,0.0
cat__detail_time_scope_2015年-2016年,detail_time_scope,0.0,0.0,0.0
cat__detail_time_scope_2015年-2015年,detail_time_scope,0.0,0.0,0.0
cat__更新频率_每半年,更新频率,0.0,0.0,0.0
cat__detail_time_scope_2015年,detail_time_scope,0.0,0.0,0.0
cat__开放条件_有较完善的数据安全保护体系；仅注明数据来源，实时日志反馈，定期提交利用报告；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景，不得对外提供查询服务;申请上海市公安局有条件开放数据需填写《上海市公安局数据开放申请信息表》，并按要求如实填写提交。申请信息表下载链接如下：https://data.sh.gov.cn/assets/data/上海市公安局数据开放申请信息表.pdf;&&,开放条件,0.0,0.0,0.0
cat__detail_time_scope_1978年-2021年,detail_time_scope,0.0,0.0,0.0
cat__detail_time_scope_1980年-2025年,detail_time_scope,0.0,0.0,0.0
cat__detail_time_scope_1995年-2019年,detail_time_scope,0.0,0.0,0.0
cat__detail_time_scope_1995年-2022年,detail_time_scope,0.0,0.0,0.0
cat__detail_time_scope_1996年,detail_time_scope,0.0,0.0,0.0
cat__detail_time_scope_2001年-2010年,detail_time_scope,0.0,0.0,0.0
cat__detail_time_scope_2001年-2019年,detail_time_scope,0.0,0.0,0.0
cat__detail_time_scope_2013年-2017年,detail_time_scope,0.0,0.0,0.0
cat__detail_time_scope_2003年-2019年,detail_time_scope,0.0,0.0,0.0
cat__detail_time_scope_2005年,detail_time_scope,0.0,0.0,0.0
cat__detail_time_scope_2005年-2019年,detail_time_scope,0.0,0.0,0.0
cat__detail_time_scope_2005年-2022年,detail_time_scope,0.0,0.0,0.0
cat__detail_time_scope_2007年-2019年,detail_time_scope,0.0,0.0,0.0
cat__detail_time_scope_2006年-2010年,detail_time_scope,0.0,0.0,0.0
cat__detail_time_scope_2006年-2016年,detail_time_scope,0.0,0.0,0.0
cat__detail_time_scope_2006年-2019年,detail_time_scope,0.0,0.0,0.0
cat__detail_time_scope_2002年,detail_time_scope,0.0,0.0,0.0
cat__开放条件_有较完善的数据安全保护体系；仅注明数据来源，定期抽查数据使用情况；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景，不得针对具体组织对外发布新闻等信息;&&有基础的数据安全保护能力;不得用于挖掘个人敏感信息；注明数据来源，定期抽查数据使用情况;,开放条件,0.0,0.0,0.0
cat__detail_time_scope_2013年,detail_time_scope,0.0,0.0,0.0
cat__detail_time_scope_2012年-2025年,detail_time_scope,0.0,0.0,0.0
cat__detail_time_scope_2012年-2024年,detail_time_scope,0.0,0.0,0.0
cat__detail_time_scope_2012年-2019年,detail_time_scope,0.0,0.0,0.0
cat__detail_time_scope_2012年-2014年,detail_time_scope,0.0,0.0,0.0
cat__detail_time_scope_2012年,detail_time_scope,0.0,0.0,0.0
cat__detail_time_scope_2011年-2021年,detail_time_scope,0.0,0.0,0.0
cat__detail_time_scope_1978年-2020年,detail_time_scope,0.0,0.0,0.0
cat__detail_time_scope_2011年-2012年,detail_time_scope,0.0,0.0,0.0
cat__detail_time_scope_2010年-2024年,detail_time_scope,0.0,0.0,0.0
cat__detail_time_scope_2010年-2018年,detail_time_scope,0.0,0.0,0.0
cat__detail_time_scope_2010年-2017年,detail_time_scope,0.0,0.0,0.0
cat__detail_time_scope_2009年-2020年,detail_time_scope,0.0,0.0,0.0
cat__detail_time_scope_2008年-2020年,detail_time_scope,0.0,0.0,0.0
cat__detail_time_scope_2008年-2012年,detail_time_scope,0.0,0.0,0.0
cat__detail_time_scope_1949年-2025年,detail_time_scope,0.0,0.0,0.0
cat__detail_time_scope_2011年-2014年,detail_time_scope,0.0,0.0,0.0
cat__开放条件_有较完善的数据安全保护体系；仅注明数据来源，定期抽查数据使用情况；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景，不得针对具体组织对外发布新闻等信息;有较完善的数据安全保护体系;仅可用于主管部门授权的场景;注明数据来源，实时日志反馈，定期提交利用报告；&&面向社会开放，使用方需根据实际需要提出申请，与大数据中心申请开放清单。,开放条件,0.0,0.0,0.0
cat__detail_time_scope_2016年-2022年,detail_time_scope,0.0,0.0,0.0
cat__开放条件_有较完善的数据安全保护体系；仅注明数据来源，实时日志反馈，定期提交利用报告；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景，不得对外提供查询服务;&&个人实名制注册后开放,开放条件,0.0,0.0,0.0
cat__开放条件_有较完善的数据安全保护体系；仅注明数据来源，实时日志反馈，定期提交利用报告；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景，不得对外提供查询服务;&&仅对境内企业开放。申请该数据，请提供申请人姓名、工作(学习)单位、联系电话，并且说明数据用途和使用场景。,开放条件,0.0,0.0,0.0
cat__开放条件_有较完善的数据安全保护体系；仅注明数据来源，实时日志反馈，定期提交利用报告；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景，不得对外提供查询服务;&&仅限老人个人申请开放,开放条件,0.0,0.0,0.0
cat__开放条件_有较完善的数据安全保护体系；仅注明数据来源，实时日志反馈，定期提交利用报告；可在自身业务范围内进行科学研究、咨询报告、业务支撑等场景，不得对外提供查询服务;&&依申请可开放,开放条件,0.0,0.0,0.0
